,asr_transcript,uniqueId
926,Turn the washroom lights off ,7B4XmNppyrCK977p-e5bbb60045cc11e99992dfba019cb646
927,Decrease the temperature in the washroom ,7B4XmNppyrCK977p-e5d6f44045ce11e99992dfba019cb646
928,Pause ,7B4XmNppyrCK977p-e7e6101045cc11e99992dfba019cb646
929,Stop the music ,7B4XmNppyrCK977p-e854380045c811e98ec07bf21d1cfe30
930,Decrease the heating in the wash room ,7B4XmNppyrCK977p-e8c588b045ce11e99992dfba019cb646
931,Increase the volume ,7B4XmNppyrCK977p-ea1a0e7045c911e98ec07bf21d1cfe30
932,Turn on the lights ,7B4XmNppyrCK977p-ea5143b045cc11e99992dfba019cb646
933,Turn the bedroom heat down ,7B4XmNppyrCK977p-eae4eda045cb11e99992dfba019cb646
934,Play ,7B4XmNppyrCK977p-eaf8cb2045c811e98ec07bf21d1cfe30
935,Washroom heat down ,7B4XmNppyrCK977p-eb9e242045ce11e99992dfba019cb646
936,Turn off the lights ,7B4XmNppyrCK977p-ece1165045cc11e99992dfba019cb646
937,Bedroom heat down ,7B4XmNppyrCK977p-eddc5bb045cb11e99992dfba019cb646
938,Put on the music ,7B4XmNppyrCK977p-ee3aafb045c811e98ec07bf21d1cfe30
939,Turn down the bathroom temperature ,7B4XmNppyrCK977p-ee56db8045ce11e99992dfba019cb646
940,Who increase the sound volume ,7B4XmNppyrCK977p-ee78ada045c911e98ec07bf21d1cfe30
941,Change language ,7B4XmNppyrCK977p-ef4ac35045cc11e99992dfba019cb646
942,Decrease the temperature in the bedroom ,7B4XmNppyrCK977p-f10ba2a045cb11e99992dfba019cb646
943,I can't hear that ,7B4XmNppyrCK977p-f10ec50045cd11e99992dfba019cb646
944,Turned the temperature down in the bathroom ,7B4XmNppyrCK977p-f11beef045ce11e99992dfba019cb646
945,Play the muse it ,7B4XmNppyrCK977p-f15d9a9045c811e98ec07bf21d1cfe30
946,I need volume ,7B4XmNppyrCK977p-f19c34c045c911e98ec07bf21d1cfe30
947,Paused the music ,7B4XmNppyrCK977p-f1bed09045cc11e99992dfba019cb646
948,To quiet ,7B4XmNppyrCK977p-f33cc89045cd11e99992dfba019cb646
949,Turned down the heat in the bathroom ,7B4XmNppyrCK977p-f3db5d1045ce11e99992dfba019cb646
950,Resume ,7B4XmNppyrCK977p-f3e1d7a045cc11e99992dfba019cb646
951,Decrease the heating in the bedroom ,7B4XmNppyrCK977p-f3faac4045cb11e99992dfba019cb646
952,Start the music ,7B4XmNppyrCK977p-f464c01045c811e98ec07bf21d1cfe30
953,Increase the sound ,7B4XmNppyrCK977p-f47ebb4045c911e98ec07bf21d1cfe30
954,That's too quiet ,7B4XmNppyrCK977p-f5b51b9045cd11e99992dfba019cb646
955,Volume down ,7B4XmNppyrCK977p-f644f4f045cc11e99992dfba019cb646
956,Turned the heat down in the bathroom ,7B4XmNppyrCK977p-f68a025045ce11e99992dfba019cb646
957,Louder phone ,7B4XmNppyrCK977p-f7404c4045c911e98ec07bf21d1cfe30
958,Turn on the lamp ,7B4XmNppyrCK977p-f745bff045c811e98ec07bf21d1cfe30
959,Far too quiet ,7B4XmNppyrCK977p-f845ffa045cd11e99992dfba019cb646
960,Turn the lights on ,7B4XmNppyrCK977p-f922e79045cc11e99992dfba019cb646
961,Decrease the temperature in the bathroom ,7B4XmNppyrCK977p-f96bc58045ce11e99992dfba019cb646
962,I can't hear that ,7B4XmNppyrCK977p-fa3f0d5045c911e98ec07bf21d1cfe30
963,Switch on the lamp ,7B4XmNppyrCK977p-fa48c6c045c811e98ec07bf21d1cfe30
964,Turned down the washroom temperature ,7B4XmNppyrCK977p-fa90c4e045cb11e99992dfba019cb646
965,Turn the sound up ,7B4XmNppyrCK977p-fa9baf7045cd11e99992dfba019cb646
966,Switch on the lights ,7B4XmNppyrCK977p-fb9b3a9045cc11e99992dfba019cb646
967,Decrease the heating in the bathroom ,7B4XmNppyrCK977p-fc20372045ce11e99992dfba019cb646
968,Turned the lamp on ,7B4XmNppyrCK977p-fd54f55045c811e98ec07bf21d1cfe30
969,I need to hear this increase the volume ,7B4XmNppyrCK977p-fd9fa0a045cd11e99992dfba019cb646
970,To quiet ,7B4XmNppyrCK977p-fdb1029045c911e98ec07bf21d1cfe30
971,Turned the temperature down in the washroom ,7B4XmNppyrCK977p-fdbefa6045cb11e99992dfba019cb646
972,Lights on ,7B4XmNppyrCK977p-fdf1fbd045cc11e99992dfba019cb646
973,Bathroom heat down ,7B4XmNppyrCK977p-fe999b9045ce11e99992dfba019cb646
974,And the heat up in the kitchen ,NgQEvO2x7Vh3xy2xz-00a8119045c111e98ec07bf21d1cfe30
975,Turn the volume up ,NgQEvO2x7Vh3xy2xz-018243f045cc11e99992dfba019cb646
976,Increase the sound of volume ,NgQEvO2x7Vh3xy2xz-0270fed045ce11e99992dfba019cb646
977,Turned the kitchen lights on ,NgQEvO2x7Vh3xy2xz-02975b4045bd11e98ec07bf21d1cfe30
978,Which on the light in the bedroom ,NgQEvO2x7Vh3xy2xz-038faab045cd11e99992dfba019cb646
979,Increase the heating in the bedroom ,NgQEvO2x7Vh3xy2xz-04226d7045d011e99992dfba019cb646
980,Decrease the volume ,NgQEvO2x7Vh3xy2xz-04847de045c011e98ec07bf21d1cfe30
981,Make the music louder ,NgQEvO2x7Vh3xy2xz-0627d73045cc11e99992dfba019cb646
982,For another lights in the bedroom ,NgQEvO2x7Vh3xy2xz-0748874045bd11e98ec07bf21d1cfe30
983,Turn off the washroom temperature ,NgQEvO2x7Vh3xy2xz-077716b045d011e99992dfba019cb646
984,Switch the bedroom lights on ,NgQEvO2x7Vh3xy2xz-07ac10c045cd11e99992dfba019cb646
985,It's in heat up ,NgQEvO2x7Vh3xy2xz-07ac2e4045c111e98ec07bf21d1cfe30
986,Less heat ,NgQEvO2x7Vh3xy2xz-07e8f3b045c211e98ec07bf21d1cfe30
987,Decrease sound levels ,NgQEvO2x7Vh3xy2xz-092b97c045c011e98ec07bf21d1cfe30
988,Make it louder ,NgQEvO2x7Vh3xy2xz-094aca7045be11e98ec07bf21d1cfe30
989,Lights on in the bedroom ,NgQEvO2x7Vh3xy2xz-0b8ccd6045cd11e99992dfba019cb646
990,Eat down ,NgQEvO2x7Vh3xy2xz-0bb95ca045c211e98ec07bf21d1cfe30
991,Turn the bedroom lights on ,NgQEvO2x7Vh3xy2xz-0c6e1ff045bd11e98ec07bf21d1cfe30
992,Turn down the volume ,NgQEvO2x7Vh3xy2xz-0dd2942045cc11e99992dfba019cb646
993,Bedroom lights arm ,NgQEvO2x7Vh3xy2xz-0f696b5045cd11e99992dfba019cb646
994,Increase the heating in the bathroom ,NgQEvO2x7Vh3xy2xz-0fce929045c911e98ec07bf21d1cfe30
995,Turned the sound of ,NgQEvO2x7Vh3xy2xz-0ff1415045bf11e98ec07bf21d1cfe30
996,Increase the temperature ,NgQEvO2x7Vh3xy2xz-101550d045cf11e99992dfba019cb646
997,Creased the temperature ,NgQEvO2x7Vh3xy2xz-105cf41045c211e98ec07bf21d1cfe30
998,Switch on the lights in the bedroom ,NgQEvO2x7Vh3xy2xz-10e74c0045bd11e98ec07bf21d1cfe30
999,Turn the volume down ,NgQEvO2x7Vh3xy2xz-12c5d23045cc11e99992dfba019cb646
1000,Turn up the temperature in the bedroom ,NgQEvO2x7Vh3xy2xz-135ae74045c111e98ec07bf21d1cfe30
1001,Turn on the washroom lights ,NgQEvO2x7Vh3xy2xz-14421c8045cd11e99992dfba019cb646
1002,Pause music ,NgQEvO2x7Vh3xy2xz-16e96b9045c911e98ec07bf21d1cfe30
1003,Make de music softer ,NgQEvO2x7Vh3xy2xz-170f89d045cc11e99992dfba019cb646
1004,That's too loud ,NgQEvO2x7Vh3xy2xz-17708c0045c011e98ec07bf21d1cfe30
1005,Turned the washroom lights on ,NgQEvO2x7Vh3xy2xz-184be4f045cd11e99992dfba019cb646
1006,Switch the bedroom lights on ,NgQEvO2x7Vh3xy2xz-19ca13c045bd11e98ec07bf21d1cfe30
1007,I need volume ,NgQEvO2x7Vh3xy2xz-19cdad8045ce11e99992dfba019cb646
1008,Top music ,NgQEvO2x7Vh3xy2xz-1ab4f28045c911e98ec07bf21d1cfe30
1009,Turn up the temperature ,NgQEvO2x7Vh3xy2xz-1b78894045cc11e99992dfba019cb646
1010,Which on the washroom lights ,NgQEvO2x7Vh3xy2xz-1c285bd045cd11e99992dfba019cb646
1011,Increase the heating ,NgQEvO2x7Vh3xy2xz-1c36058045cf11e99992dfba019cb646
1012,Turn the temperature up in the wash em ,NgQEvO2x7Vh3xy2xz-1cc5ccf045d011e99992dfba019cb646
1013,Top ,NgQEvO2x7Vh3xy2xz-1d62865045c911e98ec07bf21d1cfe30
1014,And the temperature in the bedroom up ,NgQEvO2x7Vh3xy2xz-1d8ac87045c111e98ec07bf21d1cfe30
1015,That might devise to chinese ,NgQEvO2x7Vh3xy2xz-1f82472045cb11e99992dfba019cb646
1016,Turn off ,NgQEvO2x7Vh3xy2xz-1fa55d5045bc11e98ec07bf21d1cfe30
1017,Our too loud ,NgQEvO2x7Vh3xy2xz-1ffd448045c011e98ec07bf21d1cfe30
1018,Lights on in the washroom ,NgQEvO2x7Vh3xy2xz-204bc6c045cd11e99992dfba019cb646
1019,Lights on in the bedroom ,NgQEvO2x7Vh3xy2xz-20c2bec045bd11e98ec07bf21d1cfe30
1020,He ran up the heat and the washroom ,NgQEvO2x7Vh3xy2xz-20eabe8045d011e99992dfba019cb646
1021,Increase the sound ,NgQEvO2x7Vh3xy2xz-210bc5f045ce11e99992dfba019cb646
1022,Autumn lights on ,NgQEvO2x7Vh3xy2xz-244d03b045cd11e99992dfba019cb646
1023,Resume music ,NgQEvO2x7Vh3xy2xz-247d113045c911e98ec07bf21d1cfe30
1024,Louder phone ,NgQEvO2x7Vh3xy2xz-24f3124045ce11e99992dfba019cb646
1025,The jim lights on ,NgQEvO2x7Vh3xy2xz-253756f045bd11e98ec07bf21d1cfe30
1026,Turned the heat up in the washers ,NgQEvO2x7Vh3xy2xz-2574b37045d011e99992dfba019cb646
1027,O k ness which the main language to chinese ,NgQEvO2x7Vh3xy2xz-26660a9045cb11e99992dfba019cb646
1028,Louder ,NgQEvO2x7Vh3xy2xz-26a12ab045be11e98ec07bf21d1cfe30
1029,Could you increase the heating ,NgQEvO2x7Vh3xy2xz-26ac177045cf11e99992dfba019cb646
1030,Change language ,NgQEvO2x7Vh3xy2xz-27a5db6045bc11e98ec07bf21d1cfe30
1031,Washroom heat up ,NgQEvO2x7Vh3xy2xz-29938a8045d011e99992dfba019cb646
1032,Turn on the washroom lights ,NgQEvO2x7Vh3xy2xz-2a97127045bd11e98ec07bf21d1cfe30
1033,,NgQEvO2x7Vh3xy2xz-2acafd4045c911e98ec07bf21d1cfe30
1034,Odds the music ,NgQEvO2x7Vh3xy2xz-2acdf66045bc11e98ec07bf21d1cfe30
1035,I need to hear this increase the volume ,NgQEvO2x7Vh3xy2xz-2b7133e045bf11e98ec07bf21d1cfe30
1036,We get quieter ,NgQEvO2x7Vh3xy2xz-2bd111b045c011e98ec07bf21d1cfe30
1037,I can't hear that ,NgQEvO2x7Vh3xy2xz-2c17883045ce11e99992dfba019cb646
1038,O k nuts which the main language to german ,NgQEvO2x7Vh3xy2xz-2e2a911045cb11e99992dfba019cb646
1039,Turn on the bathroom lights ,NgQEvO2x7Vh3xy2xz-2e33f50045cd11e99992dfba019cb646
1040,Resume ,NgQEvO2x7Vh3xy2xz-2e88183045bc11e98ec07bf21d1cfe30
1041,Increase the temperature in the washroom ,NgQEvO2x7Vh3xy2xz-2e9d84e045d011e99992dfba019cb646
1042,Her not the bedroom heat ,NgQEvO2x7Vh3xy2xz-302cd54045c111e98ec07bf21d1cfe30
1043,Turn the washroom lights on ,NgQEvO2x7Vh3xy2xz-30656e4045bd11e98ec07bf21d1cfe30
1044,Volume down ,NgQEvO2x7Vh3xy2xz-3239fca045bc11e98ec07bf21d1cfe30
1045,Bringing the newspaper ,NgQEvO2x7Vh3xy2xz-32fa056045c911e98ec07bf21d1cfe30
1046,Increase to heating in the washroom ,NgQEvO2x7Vh3xy2xz-3358c30045d011e99992dfba019cb646
1047,In the bedroom he'd up ,NgQEvO2x7Vh3xy2xz-3415a83045c111e98ec07bf21d1cfe30
1048,Volume max ,NgQEvO2x7Vh3xy2xz-3472c3b045be11e98ec07bf21d1cfe30
1049,Which on the washroom lights ,NgQEvO2x7Vh3xy2xz-352e19e045bd11e98ec07bf21d1cfe30
1050,Make it hotter ,NgQEvO2x7Vh3xy2xz-3536a03045cf11e99992dfba019cb646
1051,Bringing newspaper ,NgQEvO2x7Vh3xy2xz-3646e67045c911e98ec07bf21d1cfe30
1052,You're quiet ,NgQEvO2x7Vh3xy2xz-372bfd0045ce11e99992dfba019cb646
1053,Turn up to the bathroom temperature ,NgQEvO2x7Vh3xy2xz-3776137045d011e99992dfba019cb646
1054,Bedroom eat up ,NgQEvO2x7Vh3xy2xz-3810caa045c111e98ec07bf21d1cfe30
1055,More heat ,NgQEvO2x7Vh3xy2xz-395a805045cf11e99992dfba019cb646
1056,Switch on the lights ,NgQEvO2x7Vh3xy2xz-39704ce045bc11e98ec07bf21d1cfe30
1057,Could you decrease the heating please ,NgQEvO2x7Vh3xy2xz-39ad472045c211e98ec07bf21d1cfe30
1058,Lights on in the washer ,NgQEvO2x7Vh3xy2xz-39d078d045bd11e98ec07bf21d1cfe30
1059,O k in our switched the main language to curry and ,NgQEvO2x7Vh3xy2xz-39fa66a045cb11e99992dfba019cb646
1060,Go get the newspaper ,NgQEvO2x7Vh3xy2xz-3a56061045c911e98ec07bf21d1cfe30
1061,Set my device to chinese ,NgQEvO2x7Vh3xy2xz-3b1ce31045ca11e98ec07bf21d1cfe30
1062,Heights arm ,NgQEvO2x7Vh3xy2xz-3c49aba045bc11e98ec07bf21d1cfe30
1063,It's too loud turn it down ,NgQEvO2x7Vh3xy2xz-3c665e9045c011e98ec07bf21d1cfe30
1064,Increase the temperature in the bedroom ,NgQEvO2x7Vh3xy2xz-3cde584045c111e98ec07bf21d1cfe30
1065,Washroom lights iron ,NgQEvO2x7Vh3xy2xz-3dcc378045bd11e98ec07bf21d1cfe30
1066,Volcanoes which the main language to english ,NgQEvO2x7Vh3xy2xz-3e108b2045cb11e99992dfba019cb646
1067,Fetch the newspaper ,NgQEvO2x7Vh3xy2xz-3ed859e045c911e98ec07bf21d1cfe30
1068,I couldn't hear anything turn up the volume ,NgQEvO2x7Vh3xy2xz-3eefbe0045bf11e98ec07bf21d1cfe30
1069,Let's to quiet ,NgQEvO2x7Vh3xy2xz-3fd453d045ce11e99992dfba019cb646
1070,Switch off the lights ,NgQEvO2x7Vh3xy2xz-4040d67045bc11e98ec07bf21d1cfe30
1071,Bring me some juice ,NgQEvO2x7Vh3xy2xz-42e52f9045c911e98ec07bf21d1cfe30
1072,And on the bathroom lights ,NgQEvO2x7Vh3xy2xz-43314a3045bd11e98ec07bf21d1cfe30
1073,That my phones language to chinese ,NgQEvO2x7Vh3xy2xz-44351d4045cb11e99992dfba019cb646
1074,Our too quiet ,NgQEvO2x7Vh3xy2xz-444a99b045ce11e99992dfba019cb646
1075,Her in the lights off ,NgQEvO2x7Vh3xy2xz-44a2a9f045bc11e98ec07bf21d1cfe30
1076,Turn up the he in the bathroom ,NgQEvO2x7Vh3xy2xz-451af72045d011e99992dfba019cb646
1077,It me some juice ,NgQEvO2x7Vh3xy2xz-46d3f5f045c911e98ec07bf21d1cfe30
1078,This video sound is too low turn up the volume ,NgQEvO2x7Vh3xy2xz-4711a6c045bf11e98ec07bf21d1cfe30
1079,And thus armed up ,NgQEvO2x7Vh3xy2xz-47f4dd0045ce11e99992dfba019cb646
1080,It's too loud turned the volume down ,NgQEvO2x7Vh3xy2xz-481e184045c011e98ec07bf21d1cfe30
1081,Her in the bathroom lights arm ,NgQEvO2x7Vh3xy2xz-48d3db1045bd11e98ec07bf21d1cfe30
1082,Turn up the washroom temperature ,NgQEvO2x7Vh3xy2xz-4944053045c111e98ec07bf21d1cfe30
1083,Switch on the bathroom lights ,NgQEvO2x7Vh3xy2xz-4a02f1f045cd11e99992dfba019cb646
1084,Turned the heat up in the bathroom ,NgQEvO2x7Vh3xy2xz-4a53548045d011e99992dfba019cb646
1085,Decrease the temperature in the washer ,NgQEvO2x7Vh3xy2xz-4ad06a3045c411e98ec07bf21d1cfe30
1086,Bring some juice ,NgQEvO2x7Vh3xy2xz-4b1dfbb045c911e98ec07bf21d1cfe30
1087,Turned the bedroom he town ,NgQEvO2x7Vh3xy2xz-4cc8d44045c311e98ec07bf21d1cfe30
1088,Turned on the kent temperature in the kitchen ,NgQEvO2x7Vh3xy2xz-4dcfb26045c211e98ec07bf21d1cfe30
1089,Bathroom he'd up ,NgQEvO2x7Vh3xy2xz-4e3326c045d011e99992dfba019cb646
1090,Bring views ,NgQEvO2x7Vh3xy2xz-4f17496045c911e98ec07bf21d1cfe30
1091,Turning up the temperature in the kitchen ,NgQEvO2x7Vh3xy2xz-4f9dcfc045cf11e99992dfba019cb646
1092,And the temperature up and no washer ,NgQEvO2x7Vh3xy2xz-50d594d045c111e98ec07bf21d1cfe30
1093,Turned the temperature up ,NgQEvO2x7Vh3xy2xz-51bfa5b045cc11e99992dfba019cb646
1094,I couldn't hear anything turn up the volume ,NgQEvO2x7Vh3xy2xz-522d97d045ce11e99992dfba019cb646
1095,Decrease volume ,NgQEvO2x7Vh3xy2xz-5309c4d045bf11e98ec07bf21d1cfe30
1096,Increase the temperature in the bathroom ,NgQEvO2x7Vh3xy2xz-5359d0e045d011e99992dfba019cb646
1097,Turn up the heat ,NgQEvO2x7Vh3xy2xz-55fbefd045cc11e99992dfba019cb646
1098,Switch on the bathroom lights ,NgQEvO2x7Vh3xy2xz-562b3b0045bd11e98ec07bf21d1cfe30
1099,Bring me my socks ,NgQEvO2x7Vh3xy2xz-56361a0045c911e98ec07bf21d1cfe30
1100,Bathroom lights on ,NgQEvO2x7Vh3xy2xz-5661e82045cd11e99992dfba019cb646
1101,This video sound is too low turn off the volume ,NgQEvO2x7Vh3xy2xz-592ef56045ce11e99992dfba019cb646
1102,Turned the heat up ,NgQEvO2x7Vh3xy2xz-59f16cf045cc11e99992dfba019cb646
1103,Get me my socks ,NgQEvO2x7Vh3xy2xz-5a6aea1045c911e98ec07bf21d1cfe30
1104,Lights on in the bathroom ,NgQEvO2x7Vh3xy2xz-5a9e258045bd11e98ec07bf21d1cfe30
1105,Louder please ,NgQEvO2x7Vh3xy2xz-5ae0904045be11e98ec07bf21d1cfe30
1106,Make it cooler ,NgQEvO2x7Vh3xy2xz-5af3ec0045d011e99992dfba019cb646
1107,Turned down the volume ,NgQEvO2x7Vh3xy2xz-5b98a79045bc11e98ec07bf21d1cfe30
1108,Turn villiam down ,NgQEvO2x7Vh3xy2xz-5bc46b2045bf11e98ec07bf21d1cfe30
1109,That my phones language to german ,NgQEvO2x7Vh3xy2xz-5c62b08045cb11e99992dfba019cb646
1110,Turned the kitchen temperature up ,NgQEvO2x7Vh3xy2xz-5da5e21045cf11e99992dfba019cb646
1111,Decrease volume ,NgQEvO2x7Vh3xy2xz-5dae3bf045ce11e99992dfba019cb646
1112,Turn off the kitchen lights ,NgQEvO2x7Vh3xy2xz-5dd84ea045cd11e99992dfba019cb646
1113,Turned down the temperature ,NgQEvO2x7Vh3xy2xz-5dd9cab045cc11e99992dfba019cb646
1114,Bring socks ,NgQEvO2x7Vh3xy2xz-5e37d09045c911e98ec07bf21d1cfe30
1115,Betham lights on ,NgQEvO2x7Vh3xy2xz-5e7719f045bd11e98ec07bf21d1cfe30
1116,Less heat ,NgQEvO2x7Vh3xy2xz-5e7ee78045d011e99992dfba019cb646
1117,Turn up the heat no washroom ,NgQEvO2x7Vh3xy2xz-5e86385045c111e98ec07bf21d1cfe30
1118,That my phones language to korean ,NgQEvO2x7Vh3xy2xz-5ffa081045cb11e99992dfba019cb646
1119,Turned on the heat in the kitchen ,NgQEvO2x7Vh3xy2xz-6217ce1045c211e98ec07bf21d1cfe30
1120,And the temperature down ,NgQEvO2x7Vh3xy2xz-6220c33045cc11e99992dfba019cb646
1121,Bring my socks ,NgQEvO2x7Vh3xy2xz-6234529045c911e98ec07bf21d1cfe30
1122,Eat down ,NgQEvO2x7Vh3xy2xz-625718a045d011e99992dfba019cb646
1123,Switch the lights off ,NgQEvO2x7Vh3xy2xz-628b69b045bd11e98ec07bf21d1cfe30
1124,Turned the lights off in the kitchen ,NgQEvO2x7Vh3xy2xz-63993cf045cd11e99992dfba019cb646
1125,Make the music softer ,NgQEvO2x7Vh3xy2xz-6482743045bc11e98ec07bf21d1cfe30
1126,Set my phoned language to english ,NgQEvO2x7Vh3xy2xz-64a7d8b045cb11e99992dfba019cb646
1127,And down the heat ,NgQEvO2x7Vh3xy2xz-65cadf7045cc11e99992dfba019cb646
1128,Turn volume down ,NgQEvO2x7Vh3xy2xz-65f6234045ce11e99992dfba019cb646
1129,Go git me my socks ,NgQEvO2x7Vh3xy2xz-6643e76045c911e98ec07bf21d1cfe30
1130,Turned the heat down in the kitchen ,NgQEvO2x7Vh3xy2xz-66e9c88045c211e98ec07bf21d1cfe30
1131,Turn off the kitchen lights ,NgQEvO2x7Vh3xy2xz-66f10dc045bd11e98ec07bf21d1cfe30
1132,Turn up the temperature ,NgQEvO2x7Vh3xy2xz-67e3c7a045bc11e98ec07bf21d1cfe30
1133,Increase the temperature in the kitchen ,NgQEvO2x7Vh3xy2xz-67f495e045cf11e99992dfba019cb646
1134,Decrease audio volume ,NgQEvO2x7Vh3xy2xz-6a0ac12045ce11e99992dfba019cb646
1135,Fetch my socks ,NgQEvO2x7Vh3xy2xz-6a6a5f9045c911e98ec07bf21d1cfe30
1136,Grease the temperature ,NgQEvO2x7Vh3xy2xz-6ab8479045c011e98ec07bf21d1cfe30
1137,Kitchen heat down ,NgQEvO2x7Vh3xy2xz-6b5fc04045c211e98ec07bf21d1cfe30
1138,I need to practised my chinese switch the language ,NgQEvO2x7Vh3xy2xz-6bb3bd9045cb11e99992dfba019cb646
1139,Turned the temperature up ,NgQEvO2x7Vh3xy2xz-6bf6dee045bc11e98ec07bf21d1cfe30
1140,Increase the volume ,NgQEvO2x7Vh3xy2xz-6e63602045be11e98ec07bf21d1cfe30
1141,Bring me my shoes ,NgQEvO2x7Vh3xy2xz-6ed4978045c911e98ec07bf21d1cfe30
1142,Increase the heating ,NgQEvO2x7Vh3xy2xz-6f1deba045c011e98ec07bf21d1cfe30
1143,Increase the heating in the kitchen ,NgQEvO2x7Vh3xy2xz-6f95b5e045cf11e99992dfba019cb646
1144,Turn up the heat ,NgQEvO2x7Vh3xy2xz-7000f57045bc11e98ec07bf21d1cfe30
1145,Decrease the temperature in the kitchen ,NgQEvO2x7Vh3xy2xz-700aaab045c211e98ec07bf21d1cfe30
1146,I need to practise my german which the language ,NgQEvO2x7Vh3xy2xz-700e652045cb11e99992dfba019cb646
1147,Switched off the lights in the kitchen ,NgQEvO2x7Vh3xy2xz-7093fdf045cd11e99992dfba019cb646
1148,Then the heat up in the washroom ,NgQEvO2x7Vh3xy2xz-70c58bb045c111e98ec07bf21d1cfe30
1149,Turn it down ,NgQEvO2x7Vh3xy2xz-71edcc2045ce11e99992dfba019cb646
1150,Get me my shoes ,NgQEvO2x7Vh3xy2xz-731e9d4045c911e98ec07bf21d1cfe30
1151,Her in the heat up ,NgQEvO2x7Vh3xy2xz-74276da045bc11e98ec07bf21d1cfe30
1152,The jew increased the heating ,NgQEvO2x7Vh3xy2xz-7474f49045c011e98ec07bf21d1cfe30
1153,I need to practise my korean switch the language ,NgQEvO2x7Vh3xy2xz-7531b3e045cb11e99992dfba019cb646
1154,Her lloyd's off in the kitchen ,NgQEvO2x7Vh3xy2xz-7552ffe045bd11e98ec07bf21d1cfe30
1155,Quieter ,NgQEvO2x7Vh3xy2xz-75c8202045ce11e99992dfba019cb646
1156,Turn up the heat in the kitchen ,NgQEvO2x7Vh3xy2xz-7615394045cf11e99992dfba019cb646
1157,Bring shoes ,NgQEvO2x7Vh3xy2xz-76a57a1045c911e98ec07bf21d1cfe30
1158,Decrease the heating in the kitchen ,NgQEvO2x7Vh3xy2xz-76c429d045c211e98ec07bf21d1cfe30
1159,Increase the sound volume ,NgQEvO2x7Vh3xy2xz-782a1f4045be11e98ec07bf21d1cfe30
1160,Switched the lights off in the kitchen ,NgQEvO2x7Vh3xy2xz-794ca87045cd11e99992dfba019cb646
1161,Washroom he'd down ,NgQEvO2x7Vh3xy2xz-79f35ed045c411e98ec07bf21d1cfe30
1162,Turned down the temperature ,NgQEvO2x7Vh3xy2xz-7a14c32045bc11e98ec07bf21d1cfe30
1163,Switch off the lights in the kitchen ,NgQEvO2x7Vh3xy2xz-7a55321045bd11e98ec07bf21d1cfe30
1164,Bring my shoes ,NgQEvO2x7Vh3xy2xz-7a5c8ea045c911e98ec07bf21d1cfe30
1165,Value mute ,NgQEvO2x7Vh3xy2xz-7aba4cc045ce11e99992dfba019cb646
1166,I need to practise my english switched the language ,NgQEvO2x7Vh3xy2xz-7c930bc045cb11e99992dfba019cb646
1167,Decrease the temperature in the bedroom ,NgQEvO2x7Vh3xy2xz-7dfb47f045c311e98ec07bf21d1cfe30
1168,Go git me my shoes ,NgQEvO2x7Vh3xy2xz-7e0ec13045c911e98ec07bf21d1cfe30
1169,Washroom he it up ,NgQEvO2x7Vh3xy2xz-7e1d60d045c111e98ec07bf21d1cfe30
1170,Lights a off in the kitchen ,NgQEvO2x7Vh3xy2xz-7e58c5b045cd11e99992dfba019cb646
1171,Her in the temperature down ,NgQEvO2x7Vh3xy2xz-7e70a33045bc11e98ec07bf21d1cfe30
1172,Termed the heat up in the kitchen ,NgQEvO2x7Vh3xy2xz-7ef764c045cf11e99992dfba019cb646
1173,So it's the lights off in the kitchen ,NgQEvO2x7Vh3xy2xz-8122ae6045bd11e98ec07bf21d1cfe30
1174,Turned down the temperature in the bedroom ,NgQEvO2x7Vh3xy2xz-8143d8b045c211e98ec07bf21d1cfe30
1175,Turned the heat down ,NgQEvO2x7Vh3xy2xz-815fb99045cc11e99992dfba019cb646
1176,That's my shoes ,NgQEvO2x7Vh3xy2xz-8212e45045c911e98ec07bf21d1cfe30
1177,Kitchen lights off ,NgQEvO2x7Vh3xy2xz-822cb11045cd11e99992dfba019cb646
1178,Turned the washer mites ash ,NgQEvO2x7Vh3xy2xz-824bbcb045cb11e99992dfba019cb646
1179,Lower the volume ,NgQEvO2x7Vh3xy2xz-8326fa2045ce11e99992dfba019cb646
1180,Turn off the music ,NgQEvO2x7Vh3xy2xz-85ece2d045cc11e99992dfba019cb646
1181,Lights off in the kitchen ,NgQEvO2x7Vh3xy2xz-8644c4a045bd11e98ec07bf21d1cfe30
1182,The chin heat up ,NgQEvO2x7Vh3xy2xz-8697c17045cf11e99992dfba019cb646
